deal_id,deal_title,deal_store,deal_parameter,deal_value
133,https://www.amazon.in/Samsung-Segments-Smartphone-Octa-Core-Processor/dp/B0BZCSNTT4/ref=sr_1_22?dib=eyJ2IjoiMSJ9.xIAnZhWhGc42wk6MqmMWryLb_cT_UQunxC50ABPIRelDmVy8GPU5_yyt5pju5yFd5GdFnqKqd9O4vKfHYU2OyG0Z0S7EQfqopFkOc6tKi7XMMNwy_FbAxSEYroR7aMwkvIkr_8A1vPTDhCLhpNjpMNuxGXhZm6UgA0ntRzbW4ZxA9Wr7HFqAyoxMUdOaC8tKa4Viy1ICp8dNts9dh1GTvh73Wkp0VVGVdyTNqHzy-JVcSmQTUUQY1qJlYGuq05qLfT5KqP_ds8Fs7tmsBSB9c_36fwIRbM7IV9mil9NMyc8.gYz68lu8lnNvnX5dDVRzGFNTbZ_6rXCq0x8Wj2VwjuQ&dib_tag=se&qid=1715407693&refinements=p_72%3A1318476031&rnid=1318475031&s=electronics&sr=1-22,Amazon,about_product,"Superfast 5G with 13 5G Bands, Powerful Exynos 1330 Octa Core 2.4GH 5nm processor with latest Android 13 having One UI 5.0 interface 50MP+2MP+2MP Triple camera setup- True 50MP (F1.8) main camera + 2MP (F2.4) + 2MP (F2.4)| 13MP (F2.0) front camera 6000mAh lithium-ion battery, 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase 16.72 centimeters (6.6-inch) LCD, FHD+ resolution with 1080 x 2408 pixels resolution, 401 PPI with 16M color Get up to 2 times of Android Updates & 4 times of Security Updates with Samsung Galaxy M14 5G."
134,https://www.amazon.in/Samsung-Segments-Smartphone-Octa-Core-Processor/dp/B0BZCSNTT4/ref=sr_1_22?dib=eyJ2IjoiMSJ9.xIAnZhWhGc42wk6MqmMWryLb_cT_UQunxC50ABPIRelDmVy8GPU5_yyt5pju5yFd5GdFnqKqd9O4vKfHYU2OyG0Z0S7EQfqopFkOc6tKi7XMMNwy_FbAxSEYroR7aMwkvIkr_8A1vPTDhCLhpNjpMNuxGXhZm6UgA0ntRzbW4ZxA9Wr7HFqAyoxMUdOaC8tKa4Viy1ICp8dNts9dh1GTvh73Wkp0VVGVdyTNqHzy-JVcSmQTUUQY1qJlYGuq05qLfT5KqP_ds8Fs7tmsBSB9c_36fwIRbM7IV9mil9NMyc8.gYz68lu8lnNvnX5dDVRzGFNTbZ_6rXCq0x8Wj2VwjuQ&dib_tag=se&qid=1715407693&refinements=p_72%3A1318476031&rnid=1318475031&s=electronics&sr=1-22,Amazon,highly_rated_by_customer_for,"good battery, good camera, fingerprint sensor"
135,https://www.amazon.in/Samsung-Segments-Smartphone-Octa-Core-Processor/dp/B0BZCSNTT4/ref=sr_1_22?dib=eyJ2IjoiMSJ9.xIAnZhWhGc42wk6MqmMWryLb_cT_UQunxC50ABPIRelDmVy8GPU5_yyt5pju5yFd5GdFnqKqd9O4vKfHYU2OyG0Z0S7EQfqopFkOc6tKi7XMMNwy_FbAxSEYroR7aMwkvIkr_8A1vPTDhCLhpNjpMNuxGXhZm6UgA0ntRzbW4ZxA9Wr7HFqAyoxMUdOaC8tKa4Viy1ICp8dNts9dh1GTvh73Wkp0VVGVdyTNqHzy-JVcSmQTUUQY1qJlYGuq05qLfT5KqP_ds8Fs7tmsBSB9c_36fwIRbM7IV9mil9NMyc8.gYz68lu8lnNvnX5dDVRzGFNTbZ_6rXCq0x8Wj2VwjuQ&dib_tag=se&qid=1715407693&refinements=p_72%3A1318476031&rnid=1318475031&s=electronics&sr=1-22,Amazon,product_imp_info,
136,https://www.amazon.in/Samsung-Segments-Smartphone-Octa-Core-Processor/dp/B0BZCSNTT4/ref=sr_1_22?dib=eyJ2IjoiMSJ9.xIAnZhWhGc42wk6MqmMWryLb_cT_UQunxC50ABPIRelDmVy8GPU5_yyt5pju5yFd5GdFnqKqd9O4vKfHYU2OyG0Z0S7EQfqopFkOc6tKi7XMMNwy_FbAxSEYroR7aMwkvIkr_8A1vPTDhCLhpNjpMNuxGXhZm6UgA0ntRzbW4ZxA9Wr7HFqAyoxMUdOaC8tKa4Viy1ICp8dNts9dh1GTvh73Wkp0VVGVdyTNqHzy-JVcSmQTUUQY1qJlYGuq05qLfT5KqP_ds8Fs7tmsBSB9c_36fwIRbM7IV9mil9NMyc8.gYz68lu8lnNvnX5dDVRzGFNTbZ_6rXCq0x8Wj2VwjuQ&dib_tag=se&qid=1715407693&refinements=p_72%3A1318476031&rnid=1318475031&s=electronics&sr=1-22,Amazon,product_details,{}
137,https://www.amazon.in/Redmi-Jade-Black-6GB-128GB/dp/B0C9JFWBH7/ref=sr_1_21?dib=eyJ2IjoiMSJ9.xIAnZhWhGc42wk6MqmMWryLb_cT_UQunxC50ABPIRelDmVy8GPU5_yyt5pju5yFd5GdFnqKqd9O4vKfHYU2OyG0Z0S7EQfqopFkOc6tKi7XMMNwy_FbAxSEYroR7aMwkvIkr_8A1vPTDhCLhpNjpMNuxGXhZm6UgA0ntRzbW4ZxA9Wr7HFqAyoxMUdOaC8tKa4Viy1ICp8dNts9dh1GTvh73Wkp0VVGVdyTNqHzy-JVcSmQTUUQY1qJlYGuq05qLfT5KqP_ds8Fs7tmsBSB9c_36fwIRbM7IV9mil9NMyc8.gYz68lu8lnNvnX5dDVRzGFNTbZ_6rXCq0x8Wj2VwjuQ&dib_tag=se&qid=1715407693&refinements=p_72%3A1318476031&rnid=1318475031&s=electronics&sr=1-21,Amazon,deal_used_by,NULL
138,https://www.amazon.in/Redmi-Jade-Black-6GB-128GB/dp/B0C9JFWBH7/ref=sr_1_21?dib=eyJ2IjoiMSJ9.xIAnZhWhGc42wk6MqmMWryLb_cT_UQunxC50ABPIRelDmVy8GPU5_yyt5pju5yFd5GdFnqKqd9O4vKfHYU2OyG0Z0S7EQfqopFkOc6tKi7XMMNwy_FbAxSEYroR7aMwkvIkr_8A1vPTDhCLhpNjpMNuxGXhZm6UgA0ntRzbW4ZxA9Wr7HFqAyoxMUdOaC8tKa4Viy1ICp8dNts9dh1GTvh73Wkp0VVGVdyTNqHzy-JVcSmQTUUQY1qJlYGuq05qLfT5KqP_ds8Fs7tmsBSB9c_36fwIRbM7IV9mil9NMyc8.gYz68lu8lnNvnX5dDVRzGFNTbZ_6rXCq0x8Wj2VwjuQ&dib_tag=se&qid=1715407693&refinements=p_72%3A1318476031&rnid=1318475031&s=electronics&sr=1-21,Amazon,product_size,"6GB RAM + 128GB Storage"
139,https://www.amazon.in/Redmi-Jade-Black-6GB-128GB/dp/B0C9JFWBH7/ref=sr_1_21?dib=eyJ2IjoiMSJ9.xIAnZhWhGc42wk6MqmMWryLb_cT_UQunxC50ABPIRelDmVy8GPU5_yyt5pju5yFd5GdFnqKqd9O4vKfHYU2OyG0Z0S7EQfqopFkOc6tKi7XMMNwy_FbAxSEYroR7aMwkvIkr_8A1vPTDhCLhpNjpMNuxGXhZm6UgA0ntRzbW4ZxA9Wr7HFqAyoxMUdOaC8tKa4Viy1ICp8dNts9dh1GTvh73Wkp0VVGVdyTNqHzy-JVcSmQTUUQY1qJlYGuq05qLfT5KqP_ds8Fs7tmsBSB9c_36fwIRbM7IV9mil9NMyc8.gYz68lu8lnNvnX5dDVRzGFNTbZ_6rXCq0x8Wj2VwjuQ&dib_tag=se&qid=1715407693&refinements=p_72%3A1318476031&rnid=1318475031&s=electronics&sr=1-21,Amazon,deal_pattern_name,NULL
140,https://www.amazon.in/Redmi-Jade-Black-6GB-128GB/dp/B0C9JFWBH7/ref=sr_1_21?dib=eyJ2IjoiMSJ9.xIAnZhWhGc42wk6MqmMWryLb_cT_UQunxC50ABPIRelDmVy8GPU5_yyt5pju5yFd5GdFnqKqd9O4vKfHYU2OyG0Z0S7EQfqopFkOc6tKi7XMMNwy_FbAxSEYroR7aMwkvIkr_8A1vPTDhCLhpNjpMNuxGXhZm6UgA0ntRzbW4ZxA9Wr7HFqAyoxMUdOaC8tKa4Viy1ICp8dNts9dh1GTvh73Wkp0VVGVdyTNqHzy-JVcSmQTUUQY1qJlYGuq05qLfT5KqP_ds8Fs7tmsBSB9c_36fwIRbM7IV9mil9NMyc8.gYz68lu8lnNvnX5dDVRzGFNTbZ_6rXCq0x8Wj2VwjuQ&dib_tag=se&qid=1715407693&refinements=p_72%3A1318476031&rnid=1318475031&s=electronics&sr=1-21,Amazon,product_main_info,{}
141,https://www.amazon.in/Redmi-Jade-Black-6GB-128GB/dp/B0C9JFWBH7/ref=sr_1_21?dib=eyJ2IjoiMSJ9.xIAnZhWhGc42wk6MqmMWryLb_cT_UQunxC50ABPIRelDmVy8GPU5_yyt5pju5yFd5GdFnqKqd9O4vKfHYU2OyG0Z0S7EQfqopFkOc6tKi7XMMNwy_FbAxSEYroR7aMwkvIkr_8A1vPTDhCLhpNjpMNuxGXhZm6UgA0ntRzbW4ZxA9Wr7HFqAyoxMUdOaC8tKa4Viy1ICp8dNts9dh1GTvh73Wkp0VVGVdyTNqHzy-JVcSmQTUUQY1qJlYGuq05qLfT5KqP_ds8Fs7tmsBSB9c_36fwIRbM7IV9mil9NMyc8.gYz68lu8lnNvnX5dDVRzGFNTbZ_6rXCq0x8Wj2VwjuQ&dib_tag=se&qid=1715407693&refinements=p_72%3A1318476031&rnid=1318475031&s=electronics&sr=1-21,Amazon,product_tech_details,"{'Brand': '\u200eRedmi', 'Manufacturer': '\u200eRedmi', 'Model Name': '\u200eRedmi 12', 'Model Year': '\u200e2023', 'Product Dimensions': '\u200e16.9 x 7.6 x 0.8 cm; 199 g', 'Batteries': '\u200e1 Lithium Polymer batteries required. (included)', 'RAM Size': '\u200e128 GB', 'Memory Storage Capacity': '\u200e6 GB', 'Flash Memory Installed Size': '\u200e128 GB', 'Ram Memory Installed Size': '\u200e6 GB', 'Digital storage capacity': '\u200e1000 GB', 'Operating System': '\u200eMIUI 14, Android 13.0', 'Processor Brand': '\u200eQualcomm', 'Processor Type': '\u200eSnapdragon', 'Resolution': '\u200e2460 x 1080 Pixels', 'Special Features': '\u200eProcessor: High performance 4 Gen 2; Power efficient 4nm architecture | 12GB of RAM including 6GB virtual | 6.79" FHD+ 90Hz AdaptiveSync display with Corning Gorilla Glass 3 Protection | 50MP AI Dual camera | Premium Glass back design, Snapdragon 4 Gen 2 Mobile Platform : Power efficient 4nm architecture | Faster UFS 2.2 storage | 12GB of RAM including 6GB Virtual, MIUI Dialer |MIUI 14 with Android 13 | Side fingerprint |IR blaster | 3.5mm Audio jack | IP53 rating, 6.79" FHD+ large display 90Hz AdaptiveSync display with Corning Gorilla Glass 3 Protection, 50MP Primary sensor f/1.8 (4-in-1 super pixel) with the following modes: Photo | Portrait | Night | Video | 50MP mode | Time-lapse | Classic film filters | Film Frame | Movie frame | HDR | Google lens | Filters | Voice Shutter |', 'Mounting Hardware': '\u200ePower Adapter, SIM Tray Ejector, USB Cable', 'Number of items': '\u200e1', 'Standing screen display size': '\u200e6.79 Inches', 'Display Type': '\u200eLCD', 'Optical Sensor Resolution': '\u200e8 MP', 'Video Capture Resolution': '\u200e1080p, 720p', 'Battery Description': '\u200eLithium-Polymer', 'Batteries Included': '\u200eYes', 'Batteries Required': '\u200eYes', 'Battery Capacity': '\u200e5000', 'Battery cell composition': '\u200eLithium Polymer', 'Battery Power Rating': '\u200e5000', 'Cellular technology': '\u200e5G', 'Refresh Rate': '\u200e90 Hz', 'Connector Type': '\u200eBluetooth, Wi-Fi, USB', 'Device interface - primary': '\u200eTouchscreen', 'Form Factor': '\u200eBar', 'Country of Origin': '\u200eIndia', 'Item Weight': '\u200e199 g'}"
142,https://www.amazon.in/Redmi-Jade-Black-6GB-128GB/dp/B0C9JFWBH7/ref=sr_1_21?dib=eyJ2IjoiMSJ9.xIAnZhWhGc42wk6MqmMWryLb_cT_UQunxC50ABPIRelDmVy8GPU5_yyt5pju5yFd5GdFnqKqd9O4vKfHYU2OyG0Z0S7EQfqopFkOc6tKi7XMMNwy_FbAxSEYroR7aMwkvIkr_8A1vPTDhCLhpNjpMNuxGXhZm6UgA0ntRzbW4ZxA9Wr7HFqAyoxMUdOaC8tKa4Viy1ICp8dNts9dh1GTvh73Wkp0VVGVdyTNqHzy-JVcSmQTUUQY1qJlYGuq05qLfT5KqP_ds8Fs7tmsBSB9c_36fwIRbM7IV9mil9NMyc8.gYz68lu8lnNvnX5dDVRzGFNTbZ_6rXCq0x8Wj2VwjuQ&dib_tag=se&qid=1715407693&refinements=p_72%3A1318476031&rnid=1318475031&s=electronics&sr=1-21,Amazon,product_extra_details,"{'ASIN': 'B0C9JFWBH7', 'Customer Reviews': '4.1 4.1 out of 5 stars 3,937 ratings 4.1 out of 5 stars', 'Best Sellers Rank': '#34 in Electronics (See Top 100 in Electronics) #16 in Smartphones', 'Date First Available': '2 August 2023', 'Packer': 'DBG Technology (India) Pvt Ltd , PLOT NO-2, BAWAL, SECTOR-8, Rewari, Haryana, 123501', 'Importer': 'Xiaomi Technology India Private Limited, Building Orchid. Block E, Embassy Tech Village, Marathahalli Outer Ring Road, Devarabisanahalli, Bengaluru 560103', 'Item Dimensions LxWxH': '16.9 x 7.6 x 0.8 Centimeters', 'Net Quantity': '199 Grams', 'Generic Name': 'Smartphone'}"
143,https://www.amazon.in/Redmi-Jade-Black-6GB-128GB/dp/B0C9JFWBH7/ref=sr_1_21?dib=eyJ2IjoiMSJ9.xIAnZhWhGc42wk6MqmMWryLb_cT_UQunxC50ABPIRelDmVy8GPU5_yyt5pju5yFd5GdFnqKqd9O4vKfHYU2OyG0Z0S7EQfqopFkOc6tKi7XMMNwy_FbAxSEYroR7aMwkvIkr_8A1vPTDhCLhpNjpMNuxGXhZm6UgA0ntRzbW4ZxA9Wr7HFqAyoxMUdOaC8tKa4Viy1ICp8dNts9dh1GTvh73Wkp0VVGVdyTNqHzy-JVcSmQTUUQY1qJlYGuq05qLfT5KqP_ds8Fs7tmsBSB9c_36fwIRbM7IV9mil9NMyc8.gYz68lu8lnNvnX5dDVRzGFNTbZ_6rXCq0x8Wj2VwjuQ&dib_tag=se&qid=1715407693&refinements=p_72%3A1318476031&rnid=1318475031&s=electronics&sr=1-21,Amazon,about_product,"Snapdragon 4 Gen 2 Mobile Platform : Power efficient 4nm architecture | 12GB of RAM including 6GB Virtual Display: Large 17.24cm FHD+ 90Hz AdaptiveSync display with Corning Gorilla Glass 3 Protection Camera: 50MP f/1.8 AI Dual camera with classic film filters, Film Frame, Portrait, Night Mode, 50MP mode, Time-lapse, Google lens | 8MP Selfie camera 5000mAh(typ) battery with 22.5W charger in-box MIUI Dialer | MIUI 14 with Android 13 | Side fingerprint | IR blaster | 3.5mm Audio jack | IP53 rating"
144,https://www.amazon.in/Redmi-Jade-Black-6GB-128GB/dp/B0C9JFWBH7/ref=sr_1_21?dib=eyJ2IjoiMSJ9.xIAnZhWhGc42wk6MqmMWryLb_cT_UQunxC50ABPIRelDmVy8GPU5_yyt5pju5yFd5GdFnqKqd9O4vKfHYU2OyG0Z0S7EQfqopFkOc6tKi7XMMNwy_FbAxSEYroR7aMwkvIkr_8A1vPTDhCLhpNjpMNuxGXhZm6UgA0ntRzbW4ZxA9Wr7HFqAyoxMUdOaC8tKa4Viy1ICp8dNts9dh1GTvh73Wkp0VVGVdyTNqHzy-JVcSmQTUUQY1qJlYGuq05qLfT5KqP_ds8Fs7tmsBSB9c_36fwIRbM7IV9mil9NMyc8.gYz68lu8lnNvnX5dDVRzGFNTbZ_6rXCq0x8Wj2VwjuQ&dib_tag=se&qid=1715407693&refinements=p_72%3A1318476031&rnid=1318475031&s=electronics&sr=1-21,Amazon,highly_rated_by_customer_for,"value for money, good performance, looks good"
145,https://www.amazon.in/Redmi-Jade-Black-6GB-128GB/dp/B0C9JFWBH7/ref=sr_1_21?dib=eyJ2IjoiMSJ9.xIAnZhWhGc42wk6MqmMWryLb_cT_UQunxC50ABPIRelDmVy8GPU5_yyt5pju5yFd5GdFnqKqd9O4vKfHYU2OyG0Z0S7EQfqopFkOc6tKi7XMMNwy_FbAxSEYroR7aMwkvIkr_8A1vPTDhCLhpNjpMNuxGXhZm6UgA0ntRzbW4ZxA9Wr7HFqAyoxMUdOaC8tKa4Viy1ICp8dNts9dh1GTvh73Wkp0VVGVdyTNqHzy-JVcSmQTUUQY1qJlYGuq05qLfT5KqP_ds8Fs7tmsBSB9c_36fwIRbM7IV9mil9NMyc8.gYz68lu8lnNvnX5dDVRzGFNTbZ_6rXCq0x8Wj2VwjuQ&dib_tag=se&qid=1715407693&refinements=p_72%3A1318476031&rnid=1318475031&s=electronics&sr=1-21,Amazon,product_imp_info,
146,https://www.amazon.in/Redmi-Jade-Black-6GB-128GB/dp/B0C9JFWBH7/ref=sr_1_21?dib=eyJ2IjoiMSJ9.xIAnZhWhGc42wk6MqmMWryLb_cT_UQunxC50ABPIRelDmVy8GPU5_yyt5pju5yFd5GdFnqKqd9O4vKfHYU2OyG0Z0S7EQfqopFkOc6tKi7XMMNwy_FbAxSEYroR7aMwkvIkr_8A1vPTDhCLhpNjpMNuxGXhZm6UgA0ntRzbW4ZxA9Wr7HFqAyoxMUdOaC8tKa4Viy1ICp8dNts9dh1GTvh73Wkp0VVGVdyTNqHzy-JVcSmQTUUQY1qJlYGuq05qLfT5KqP_ds8Fs7tmsBSB9c_36fwIRbM7IV9mil9NMyc8.gYz68lu8lnNvnX5dDVRzGFNTbZ_6rXCq0x8Wj2VwjuQ&dib_tag=se&qid=1715407693&refinements=p_72%3A1318476031&rnid=1318475031&s=electronics&sr=1-21,Amazon,product_details,{}
147,https://www.amazon.in/Redmi-Moonstone-Silver-6GB-128GB/dp/B0C9J9CZR6/ref=sr_1_19?dib=eyJ2IjoiMSJ9.xIAnZhWhGc42wk6MqmMWryLb_cT_UQunxC50ABPIRelDmVy8GPU5_yyt5pju5yFd5GdFnqKqd9O4vKfHYU2OyG0Z0S7EQfqopFkOc6tKi7XMMNwy_FbAxSEYroR7aMwkvIkr_8A1vPTDhCLhpNjpMNuxGXhZm6UgA0ntRzbW4ZxA9Wr7HFqAyoxMUdOaC8tKa4Viy1ICp8dNts9dh1GTvh73Wkp0VVGVdyTNqHzy-JVcSmQTUUQY1qJlYGuq05qLfT5KqP_ds8Fs7tmsBSB9c_36fwIRbM7IV9mil9NMyc8.gYz68lu8lnNvnX5dDVRzGFNTbZ_6rXCq0x8Wj2VwjuQ&dib_tag=se&qid=1715407693&refinements=p_72%3A1318476031&rnid=1318475031&s=electronics&sr=1-19,Amazon,deal_used_by,NULL
148,https://www.amazon.in/Redmi-Moonstone-Silver-6GB-128GB/dp/B0C9J9CZR6/ref=sr_1_19?dib=eyJ2IjoiMSJ9.xIAnZhWhGc42wk6MqmMWryLb_cT_UQunxC50ABPIRelDmVy8GPU5_yyt5pju5yFd5GdFnqKqd9O4vKfHYU2OyG0Z0S7EQfqopFkOc6tKi7XMMNwy_FbAxSEYroR7aMwkvIkr_8A1vPTDhCLhpNjpMNuxGXhZm6UgA0ntRzbW4ZxA9Wr7HFqAyoxMUdOaC8tKa4Viy1ICp8dNts9dh1GTvh73Wkp0VVGVdyTNqHzy-JVcSmQTUUQY1qJlYGuq05qLfT5KqP_ds8Fs7tmsBSB9c_36fwIRbM7IV9mil9NMyc8.gYz68lu8lnNvnX5dDVRzGFNTbZ_6rXCq0x8Wj2VwjuQ&dib_tag=se&qid=1715407693&refinements=p_72%3A1318476031&rnid=1318475031&s=electronics&sr=1-19,Amazon,product_size,"6GB RAM + 128GB Storage"
149,https://www.amazon.in/Redmi-Moonstone-Silver-6GB-128GB/dp/B0C9J9CZR6/ref=sr_1_19?dib=eyJ2IjoiMSJ9.xIAnZhWhGc42wk6MqmMWryLb_cT_UQunxC50ABPIRelDmVy8GPU5_yyt5pju5yFd5GdFnqKqd9O4vKfHYU2OyG0Z0S7EQfqopFkOc6tKi7XMMNwy_FbAxSEYroR7aMwkvIkr_8A1vPTDhCLhpNjpMNuxGXhZm6UgA0ntRzbW4ZxA9Wr7HFqAyoxMUdOaC8tKa4Viy1ICp8dNts9dh1GTvh73Wkp0VVGVdyTNqHzy-JVcSmQTUUQY1qJlYGuq05qLfT5KqP_ds8Fs7tmsBSB9c_36fwIRbM7IV9mil9NMyc8.gYz68lu8lnNvnX5dDVRzGFNTbZ_6rXCq0x8Wj2VwjuQ&dib_tag=se&qid=1715407693&refinements=p_72%3A1318476031&rnid=1318475031&s=electronics&sr=1-19,Amazon,deal_pattern_name,NULL
150,https://www.amazon.in/Redmi-Moonstone-Silver-6GB-128GB/dp/B0C9J9CZR6/ref=sr_1_19?dib=eyJ2IjoiMSJ9.xIAnZhWhGc42wk6MqmMWryLb_cT_UQunxC50ABPIRelDmVy8GPU5_yyt5pju5yFd5GdFnqKqd9O4vKfHYU2OyG0Z0S7EQfqopFkOc6tKi7XMMNwy_FbAxSEYroR7aMwkvIkr_8A1vPTDhCLhpNjpMNuxGXhZm6UgA0ntRzbW4ZxA9Wr7HFqAyoxMUdOaC8tKa4Viy1ICp8dNts9dh1GTvh73Wkp0VVGVdyTNqHzy-JVcSmQTUUQY1qJlYGuq05qLfT5KqP_ds8Fs7tmsBSB9c_36fwIRbM7IV9mil9NMyc8.gYz68lu8lnNvnX5dDVRzGFNTbZ_6rXCq0x8Wj2VwjuQ&dib_tag=se&qid=1715407693&refinements=p_72%3A1318476031&rnid=1318475031&s=electronics&sr=1-19,Amazon,product_main_info,{}
151,https://www.amazon.in/Redmi-Moonstone-Silver-6GB-128GB/dp/B0C9J9CZR6/ref=sr_1_19?dib=eyJ2IjoiMSJ9.xIAnZhWhGc42wk6MqmMWryLb_cT_UQunxC50ABPIRelDmVy8GPU5_yyt5pju5yFd5GdFnqKqd9O4vKfHYU2OyG0Z0S7EQfqopFkOc6tKi7XMMNwy_FbAxSEYroR7aMwkvIkr_8A1vPTDhCLhpNjpMNuxGXhZm6UgA0ntRzbW4ZxA9Wr7HFqAyoxMUdOaC8tKa4Viy1ICp8dNts9dh1GTvh73Wkp0VVGVdyTNqHzy-JVcSmQTUUQY1qJlYGuq05qLfT5KqP_ds8Fs7tmsBSB9c_36fwIRbM7IV9mil9NMyc8.gYz68lu8lnNvnX5dDVRzGFNTbZ_6rXCq0x8Wj2VwjuQ&dib_tag=se&qid=1715407693&refinements=p_72%3A1318476031&rnid=1318475031&s=electronics&sr=1-19,Amazon,product_tech_details,"{'Brand': '\u200eRedmi', 'Manufacturer': '\u200eRedmi', 'Model Name': '\u200eRedmi 12', 'Model Year': '\u200e2023', 'Product Dimensions': '\u200e16.9 x 7.6 x 0.8 cm; 199 g', 'Batteries': '\u200e1 Lithium Polymer batteries required. (included)', 'RAM Size': '\u200e128 GB', 'Memory Storage Capacity': '\u200e6 GB', 'Flash Memory Installed Size': '\u200e128 GB', 'Ram Memory Installed Size': '\u200e6 GB', 'Digital storage capacity': '\u200e1000 GB', 'Operating System': '\u200eMIUI 14, Android 13.0', 'Processor Brand': '\u200equalcomm', 'Processor Type': '\u200eSnapdragon', 'Resolution': '\u200e2460 x 1080 Pixels', 'Special Features': '\u200eSnapdragon 4 Gen 2 Mobile Platform : Power efficient 4nm architecture | Faster UFS 2.2 storage | 12GB of RAM including 6GB Virtual, MIUI Dialer |MIUI 14 with Android 13 | Side fingerprint |IR blaster | 3.5mm Audio jack | IP53 rating, Processor: High performance 4 Gen 2; Power efficient 4nm architecture| 12GB of RAM including 6GB virtual | 6.79" FHD+ 90Hz AdaptiveSync display with Corning Gorilla Glass 3 Protection | 50MP AI Dual camera | Premium Glass back design, 6.79" FHD+ large display 90Hz AdaptiveSync display with Corning Gorilla Glass 3 Protection, 50MP Primary sensor f/1.8 (4-in-1 super pixel) with the following modes: Photo | Portrait | Night | Video | 50MP mode | Time-lapse | Classic film filters | Film Frame | Movie frame | HDR | Google lens | Filters | Voice Shutter |', 'Mounting Hardware': '\u200ePower Adapter, SIM Tray Ejector, USB Cable', 'Number of items': '\u200e1', 'Standing screen display size': '\u200e6.79 Inches', 'Display Type': '\u200eLCD', 'Optical Sensor Resolution': '\u200e8 MP', 'Video Capture Resolution': '\u200e1080p, 720p', 'Battery Description': '\u200eLithium-Polymer', 'Batteries Included': '\u200eYes', 'Batteries Required': '\u200eYes', 'Battery Capacity': '\u200e5000', 'Battery cell composition': '\u200eLithium Polymer', 'Battery Power Rating': '\u200e5000', 'Cellular technology': '\u200e5G', 'Refresh Rate': '\u200e90 Hz', 'Connector Type': '\u200eBluetooth, Wi-Fi, USB', 'Device interface - primary': '\u200eTouchscreen', 'Form Factor': '\u200eBar', 'Country of Origin': '\u200eIndia', 'Item Weight': '\u200e199 g'}"
152,https://www.amazon.in/Redmi-Moonstone-Silver-6GB-128GB/dp/B0C9J9CZR6/ref=sr_1_19?dib=eyJ2IjoiMSJ9.xIAnZhWhGc42wk6MqmMWryLb_cT_UQunxC50ABPIRelDmVy8GPU5_yyt5pju5yFd5GdFnqKqd9O4vKfHYU2OyG0Z0S7EQfqopFkOc6tKi7XMMNwy_FbAxSEYroR7aMwkvIkr_8A1vPTDhCLhpNjpMNuxGXhZm6UgA0ntRzbW4ZxA9Wr7HFqAyoxMUdOaC8tKa4Viy1ICp8dNts9dh1GTvh73Wkp0VVGVdyTNqHzy-JVcSmQTUUQY1qJlYGuq05qLfT5KqP_ds8Fs7tmsBSB9c_36fwIRbM7IV9mil9NMyc8.gYz68lu8lnNvnX5dDVRzGFNTbZ_6rXCq0x8Wj2VwjuQ&dib_tag=se&qid=1715407693&refinements=p_72%3A1318476031&rnid=1318475031&s=electronics&sr=1-19,Amazon,product_extra_details,"{'ASIN': 'B0C9J9CZR6', 'Customer Reviews': '4.1 4.1 out of 5 stars 2,832 ratings 4.1 out of 5 stars', 'Best Sellers Rank': '#24 in Electronics (See Top 100 in Electronics) #12 in Smartphones', 'Date First Available': '2 August 2023', 'Packer': 'DBG Technology (India) Pvt Ltd , PLOT NO-2, BAWAL, SECTOR-8, Rewari, Haryana, 123501', 'Importer': 'Xiaomi Technology India Private Limited, Building Orchid. Block E, Embassy Tech Village, Marathahalli Outer Ring Road, Devarabisanahalli, Bengaluru 560103', 'Item Dimensions LxWxH': '16.9 x 7.6 x 0.8 Centimeters', 'Net Quantity': '199 Grams', 'Generic Name': 'Smartphone'}"
153,https://www.amazon.in/Redmi-Moonstone-Silver-6GB-128GB/dp/B0C9J9CZR6/ref=sr_1_19?dib=eyJ2IjoiMSJ9.xIAnZhWhGc42wk6MqmMWryLb_cT_UQunxC50ABPIRelDmVy8GPU5_yyt5pju5yFd5GdFnqKqd9O4vKfHYU2OyG0Z0S7EQfqopFkOc6tKi7XMMNwy_FbAxSEYroR7aMwkvIkr_8A1vPTDhCLhpNjpMNuxGXhZm6UgA0ntRzbW4ZxA9Wr7HFqAyoxMUdOaC8tKa4Viy1ICp8dNts9dh1GTvh73Wkp0VVGVdyTNqHzy-JVcSmQTUUQY1qJlYGuq05qLfT5KqP_ds8Fs7tmsBSB9c_36fwIRbM7IV9mil9NMyc8.gYz68lu8lnNvnX5dDVRzGFNTbZ_6rXCq0x8Wj2VwjuQ&dib_tag=se&qid=1715407693&refinements=p_72%3A1318476031&rnid=1318475031&s=electronics&sr=1-19,Amazon,about_product,"Snapdragon 4 Gen 2 Mobile Platform : Power efficient 4nm architecture | 12GB of RAM including 6GB Virtual Display: Large 17.24cm FHD+ 90Hz AdaptiveSync display with Corning Gorilla Glass 3 Protection Camera: 50MP f/1.8 AI Dual camera with classic film filters, Film Frame, Portrait, Night Mode, 50MP mode, Time-lapse, Google lens | 8MP Selfie camera 5000mAh(typ) battery with 22.5W charger in-box MIUI Dialer | MIUI 14 with Android 13 | Side fingerprint | IR blaster | 3.5mm Audio jack | IP53 rating"
